sentence,sentiment,polarity,subjectivity
"And to the families, let me say our forces in the Gulf will not stay there one day longer than is necessary to complete their mission.","Sentiment(polarity=0.05, subjectivity=0.7)",0.05,0.7
"The courage and success of the RAF pilots, of the Kuwaiti, Saudi, French, the Canadians, the Italians, the pilots of Qatar and Bahrain -- all are proof that for the first time since World War II, the international community is united.","Sentiment(polarity=0.1375, subjectivity=0.08333333333333333)",0.1375,0.08333333333333333
"The leadership of the United Nations, once only a hoped-for ideal, is now confirming its founders' vision.","Sentiment(polarity=0.45, subjectivity=1.0)",0.45,1.0
I am heartened that we are not being asked to bear alone the financial burdens of this struggle.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Last year, our friends and allies provided the bulk of the economic costs of Desert Shield.","Sentiment(polarity=0.1, subjectivity=0.13333333333333333)",0.1,0.13333333333333333
"And now, having received commitments of over $40 billion for the first 3 months of 1991, I am confident they will do no less as we move through Desert Storm.","Sentiment(polarity=0.2777777777777778, subjectivity=0.41111111111111115)",0.2777777777777778,0.4111111111111112
But the world has to wonder what the dictator of Iraq is thinking.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"If he thinks that by targeting innocent civilians in Israel and Saudi Arabia, that he will gain advantage, he is dead wrong.","Sentiment(polarity=-0.06666666666666667, subjectivity=0.6666666666666666)",-0.06666666666666668,0.6666666666666666
"If he thinks that he will advance his cause through tragic and despicable environmental terrorism, he is dead wrong.","Sentiment(polarity=-0.48333333333333334, subjectivity=0.6833333333333332)",-0.4833333333333333,0.6833333333333332
"And if he thinks that by abusing the coalition prisoners of war he will benefit, he is dead wrong.","Sentiment(polarity=-0.35, subjectivity=0.65)",-0.35,0.65
We will succeed in the Gulf.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"And when we do, the world community will have sent an enduring warning to any dictator or despot, present or future, who contemplates outlaw aggression.","Sentiment(polarity=0.0, subjectivity=0.0625)",0.0,0.0625
"The world can, therefore, seize this opportunity to fulfill the long-held promise of a new world order, where brutality will go unrewarded and aggression will meet collective resistance.","Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.4545454545454545
"Yes, the United States bears a major share of leadership in this effort.","Sentiment(polarity=0.0625, subjectivity=0.5)",0.0625,0.5
"Among the nations of the world, only the United States of America has both the moral standing and the means to back it up.","Sentiment(polarity=0.0, subjectivity=0.4166666666666667)",0.0,0.4166666666666667
We're the only nation on this Earth that could assemble the forces of peace.,"Sentiment(polarity=0.0, subjectivity=1.0)",0.0,1.0
This is the burden of leadership and the strength that has made America the beacon of freedom in a searching world.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
This nation has never found glory in war.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Our people have never wanted to abandon the blessings of home and work for distant lands and deadly conflict.,"Sentiment(polarity=-0.15000000000000002, subjectivity=0.375)",-0.15000000000000002,0.375
"If we fight in anger, it is only because we have to fight at all.","Sentiment(polarity=-0.35, subjectivity=0.6)",-0.35,0.6
And all of us yearn for a world where we will never have to fight again.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Each of us will measure within ourselves the value of this great struggle.,"Sentiment(polarity=0.8, subjectivity=0.75)",0.8,0.75
Any cost in lives -- any cost -- is beyond our power to measure.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
But the cost of closing our eyes to aggression is beyond mankind's power to imagine.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
This we do know: Our cause is just; our cause is moral; our cause is right.,"Sentiment(polarity=0.14285714285714285, subjectivity=0.39285714285714285)",0.14285714285714285,0.3928571428571429
Let future generations understand the burden and the blessings of freedom.,"Sentiment(polarity=0.0, subjectivity=0.125)",0.0,0.125
Let them say we stood where duty required us to stand.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Let them know that, together, we affirmed America and the world as a community of conscience.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
The winds of change are with us now.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"The forces of freedom are together, united.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
We move toward the next century more confident than ever that we have the will at home and abroad to do what must be done -- the hard work of freedom.,"Sentiment(polarity=0.17708333333333331, subjectivity=0.46875)",0.17708333333333331,0.46875
May God bless the United States of America.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Thank you very, very much.","Sentiment(polarity=0.26, subjectivity=0.26)",0.26,0.26
"
Mr. Speaker and Mr. President, distinguished Members of Congress, honored guests, and fellow citizens:
Thank you very much for that warm reception.","Sentiment(polarity=0.43, subjectivity=0.43)",0.43,0.43
"You know, with the big buildup this address has had, I wanted to make sure it would be a big hit, but I couldn't convince Barbara to deliver it for me.","Sentiment(polarity=0.16666666666666666, subjectivity=0.36296296296296293)",0.16666666666666666,0.3629629629629629
"[Laughter]
I see the Speaker and the Vice President are laughing.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"They saw what I did in Japan, and they're just happy they're sitting behind me.","Sentiment(polarity=0.2, subjectivity=0.85)",0.2,0.85
"[Laughter]
I mean to speak tonight of big things, of big changes and the promises they hold, and of some big problems and how, together, we can solve them and move our country forward as the undisputed leader of the age.","Sentiment(polarity=-0.078125, subjectivity=0.24687499999999998)",-0.078125,0.246875
We gather tonight at a dramatic and deeply promising time in our history and in the history of man on Earth.,"Sentiment(polarity=-0.11666666666666664, subjectivity=0.55)",-0.11666666666666665,0.55
"For in the past 12 months, the world has known changes of almost Biblical proportions.","Sentiment(polarity=-0.25, subjectivity=0.25)",-0.25,0.25
"And even now, months after the failed coup that doomed a failed system, I'm not sure we've absorbed the full impact, the full import of what happened.","Sentiment(polarity=-0.041666666666666664, subjectivity=0.5814814814814815)",-0.04166666666666666,0.5814814814814815
But communism died this year.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Even as President, with the most fascinating possible vantage point, there were times when I was so busy managing progress and helping to lead change that I didn't always show the joy that was in my heart.","Sentiment(polarity=0.42000000000000004, subjectivity=0.5700000000000001)",0.42,0.5700000000000001
"But the biggest thing that has happened in the world in my life, in our lives, is this: By the grace of God, America won the cold war.","Sentiment(polarity=-0.6, subjectivity=1.0)",-0.6,1.0
"I mean to speak this evening of the changes that can take place in our country, now that we can stop making the sacrifices we had to make when we had an avowed enemy that was a superpower.","Sentiment(polarity=-0.3125, subjectivity=0.6875)",-0.3125,0.6875
Now we can look homeward even more and move to set right what needs to be set right.,"Sentiment(polarity=0.35714285714285715, subjectivity=0.5238095238095237)",0.35714285714285715,0.5238095238095237
I will speak of those things.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
But let me tell you something I've been thinking these past few months.,"Sentiment(polarity=-0.225, subjectivity=0.175)",-0.225,0.175
It's a kind of rollcall of honor.,"Sentiment(polarity=0.6, subjectivity=0.9)",0.6,0.9
For the cold war didn't end; it was won.,"Sentiment(polarity=-0.6, subjectivity=1.0)",-0.6,1.0
"And I think of those who won it, in places like Korea and Vietnam.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
And some of them didn't come back.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Back then they were heroes, but this year they were victors.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"The long rollcall, all the G.I.","Sentiment(polarity=-0.05, subjectivity=0.4)",-0.05,0.4
"Joes and Janes, all the ones who fought faithfully for freedom, who hit the ground and sucked the dust and knew their share of horror.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"This may seem frivolous, and I don't mean it so, but it's moving to me how the world saw them.","Sentiment(polarity=-0.3125, subjectivity=0.6875)",-0.3125,0.6875
"The world saw not only their special valor but their special style: their rambunctious, optimistic bravery, their do-or-die unity unhampered by class or race or region.","Sentiment(polarity=0.32857142857142857, subjectivity=0.7607142857142857)",0.32857142857142857,0.7607142857142857
"What a group we've put forth, for generations now, from the ones who wrote ""Kilroy was here"" on the walls of the German stalags to those who left signs in the Iraqi desert that said, ""I saw Elvis.""","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
What a group of kids we've sent out into the world.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"And there's another to be singled out, though it may seem inelegant, and I mean a mass of people called the American taxpayer.","Sentiment(polarity=-0.15625, subjectivity=0.34375)",-0.15625,0.34375
No one ever thinks to thank the people who pay a country's bill or an alliance's bill.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"But for half a century now, the American people have shouldered the burden and paid taxes that were higher than they would have been to support a defense that was bigger than it would have been if imperial communism had never existed.","Sentiment(polarity=0.020833333333333336, subjectivity=0.29166666666666663)",0.02083333333333334,0.29166666666666663
But it did; doesn't anymore.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
And here's a fact I wouldn't mind the world acknowledging: The American taxpayer bore the brunt of the burden and deserves a hunk of the glory.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"So now, for the first time in 35 years, our strategic bombers stand down.","Sentiment(polarity=0.04722222222222221, subjectivity=0.3111111111111111)",0.047222222222222214,0.3111111111111111
No longer are they on 'round-the-clock alert.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Tomorrow our children will go to school and study history and how plants grow.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"And they won't have, as my children did, air raid drills in which they crawl under their desks and cover their heads in case of nuclear war.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"My grandchildren don't have to do that and won't have the bad dreams children had once, in decades past.","Sentiment(polarity=-0.4749999999999999, subjectivity=0.4583333333333333)",-0.4749999999999999,0.4583333333333333
There are still threats.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"But the long, drawn-out dread is over.","Sentiment(polarity=-0.05, subjectivity=0.4)",-0.05,0.4
"A year ago tonight, I spoke to you at a moment of high peril.","Sentiment(polarity=0.16, subjectivity=0.5399999999999999)",0.16,0.5399999999999999
American forces had just unleashed Operation Desert Storm.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"And after 40 days in the desert skies and 4 days on the ground, the men and women of America's Armed Forces and our allies accomplished the goals that I declared and that you endorsed: We liberated Kuwait.","Sentiment(polarity=0.2, subjectivity=0.5)",0.2,0.5
"Soon after, the Arab world and Israel sat down to talk seriously and comprehensively about peace, an historic first.","Sentiment(polarity=-0.05972222222222223, subjectivity=0.3222222222222222)",-0.059722222222222225,0.3222222222222222
"And soon after that, at Christmas, the last American hostages came home.","Sentiment(polarity=0.0, subjectivity=0.03333333333333333)",0.0,0.03333333333333333
Our policies were vindicated.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Much good can come from the prudent use of power.,"Sentiment(polarity=0.7, subjectivity=0.6000000000000001)",0.7,0.6000000000000001
"And much good can come of this: A world once divided into two armed camps now recognizes one sole and preeminent power, the United States of America.","Sentiment(polarity=0.35, subjectivity=0.42500000000000004)",0.35,0.425
And they regard this with no dread.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"For the world trusts us with power, and the world is right.","Sentiment(polarity=0.2857142857142857, subjectivity=0.5357142857142857)",0.2857142857142857,0.5357142857142857
They trust us to be fair and restrained.,"Sentiment(polarity=0.7, subjectivity=0.9)",0.7,0.9
They trust us to be on the side of decency.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
They trust us to do what's right.,"Sentiment(polarity=0.2857142857142857, subjectivity=0.5357142857142857)",0.2857142857142857,0.5357142857142857
I use those words advisedly.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"A few days after the war began, I received a telegram from Joanne Speicher, the wife of the first pilot killed in the Gulf, Lieutenant Commander Scott Speicher.","Sentiment(polarity=-0.05000000000000001, subjectivity=0.14444444444444446)",-0.05000000000000001,0.14444444444444446
"Even in her grief, she wanted me to know that some day when her children were old enough, she would tell them ""that their father went away to war because it was the right thing to do.""","Sentiment(polarity=-0.10357142857142859, subjectivity=0.35892857142857143)",-0.1035714285714286,0.35892857142857143
And she said it all: It was the right thing to do.,"Sentiment(polarity=0.2857142857142857, subjectivity=0.5357142857142857)",0.2857142857142857,0.5357142857142857
And we did it together.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
There were honest differences right here in this Chamber.,"Sentiment(polarity=0.44285714285714284, subjectivity=0.7178571428571429)",0.4428571428571429,0.7178571428571429
"But when the war began, you put partisanship aside, and we supported our troops.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"This is still a time for pride, but this is no time to boast.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"For problems face us, and we must stand together once again and solve them and not let our country down.","Sentiment(polarity=-0.15555555555555559, subjectivity=0.2888888888888889)",-0.1555555555555556,0.2888888888888889
"Two years ago, I began planning cuts in military spending that reflected the changes of the new era.","Sentiment(polarity=0.018181818181818174, subjectivity=0.2772727272727273)",0.01818181818181817,0.2772727272727273
"But now, this year, with imperial communism gone, that process can be accelerated.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Tonight I can tell you of dramatic changes in our strategic nuclear force.,"Sentiment(polarity=-0.4333333333333333, subjectivity=0.6)",-0.4333333333333333,0.6
These are actions we are taking on our own because they are the right thing to do.,"Sentiment(polarity=0.44285714285714284, subjectivity=0.7678571428571428)",0.4428571428571429,0.7678571428571428
"After completing 20 planes for which we have begun procurement, we will shut down further production of the B - 2 bombers.","Sentiment(polarity=-0.07777777777777779, subjectivity=0.3944444444444445)",-0.07777777777777779,0.3944444444444445
We will cancel the small ICBM program.,"Sentiment(polarity=-0.25, subjectivity=0.4)",-0.25,0.4
We will cease production of new warheads for our sea-based ballistic missiles.,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.4545454545454545
We will stop all new production of the Peacekeeper missile.,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.4545454545454545
And we will not purchase any more advanced cruise missiles.,"Sentiment(polarity=0.45, subjectivity=0.55)",0.45,0.55
This weekend I will meet at Camp David with Boris Yeltsin of the Russian Federation.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"I've informed President Yeltsin that if the Commonwealth, the former Soviet Union, will eliminate all land-based multiple-warhead ballistic missiles, I will do the following: We will eliminate all Peacekeeper missiles.","Sentiment(polarity=0.0, subjectivity=0.05)",0.0,0.05
We will reduce the number of warheads on Minuteman missiles to one and reduce the number of warheads on our sea-based missiles by about one-third.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
And we will convert a substantial portion of our strategic bombers to primarily conventional use.,"Sentiment(polarity=-0.14285714285714285, subjectivity=0.35714285714285715)",-0.14285714285714285,0.35714285714285715
"President Yeltsin's early response has been very positive, and I expect our talks at Camp David to be fruitful.","Sentiment(polarity=0.19772727272727275, subjectivity=0.5045454545454545)",0.19772727272727275,0.5045454545454545
"I want you to know that for half a century, American Presidents have longed to make such decisions and say such words.","Sentiment(polarity=-0.041666666666666664, subjectivity=0.29166666666666663)",-0.04166666666666666,0.29166666666666663
"But even in the midst of celebration, we must keep caution as a friend.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
For the world is still a dangerous place.,"Sentiment(polarity=-0.6, subjectivity=0.9)",-0.6,0.9
Only the dead have seen the end of conflict.,"Sentiment(polarity=-0.1, subjectivity=0.7)",-0.1,0.7
"And though yesterday's challenges are behind us, tomorrow's are being born.","Sentiment(polarity=-0.4, subjectivity=0.7)",-0.4,0.7
The Secretary of Defense recommended these cuts after consultation with the Joint Chiefs of Staff.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
And I make them with confidence.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
But do not misunderstand me.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
The reductions I have approved will save us an additional $50 billion over the next 5 years.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"By 1997, we will have cut defense by 30 percent since I took office.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"These cuts are deep, and you must know my resolve: This deep, and no deeper.","Sentiment(polarity=0.0, subjectivity=0.4)",0.0,0.4
"To do less would be insensible to progress, but to do more would be ignorant of history.","Sentiment(polarity=0.16666666666666669, subjectivity=0.2833333333333333)",0.16666666666666669,0.2833333333333333
"We must not go back to the days of ""the hollow army.""","Sentiment(polarity=-0.05, subjectivity=0.025)",-0.05,0.025
We cannot repeat the mistakes made twice in this century when armistice was followed by recklessness and defense was purged as if the world were permanently safe.,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
I remind you this evening that I have asked for your support in funding a program to protect our country from limited nuclear missile attack.,"Sentiment(polarity=-0.07142857142857142, subjectivity=0.14285714285714285)",-0.07142857142857142,0.14285714285714285
We must have this protection because too many people in too many countries have access to nuclear arms.,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
"And I urge you again to pass the Strategic Defense Initiative, SDI.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"There are those who say that now we can turn away from the world, that we have no special role, no special place.","Sentiment(polarity=-0.17857142857142858, subjectivity=0.5714285714285714)",-0.17857142857142858,0.5714285714285714
"But we are the United States of America, the leader of the West that has become the leader of the world.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"And as long as I am President, I will continue to lead in support of freedom everywhere, not out of arrogance, not out of altruism, but for the safety and security of our children.","Sentiment(polarity=-0.05, subjectivity=0.4)",-0.05,0.4
This is a fact: Strength in the pursuit of peace is no vice; isolationism in the pursuit of security is no virtue.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
And now to our troubles at home.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
They're not all economic; the primary problem is our economy.,"Sentiment(polarity=0.30000000000000004, subjectivity=0.35)",0.30000000000000004,0.35
There are some good signs.,"Sentiment(polarity=0.7, subjectivity=0.6000000000000001)",0.7,0.6000000000000001
"Inflation, that thief, is down.","Sentiment(polarity=-0.15555555555555559, subjectivity=0.2888888888888889)",-0.1555555555555556,0.2888888888888889
And interest rates are down.,"Sentiment(polarity=-0.15555555555555559, subjectivity=0.2888888888888889)",-0.1555555555555556,0.2888888888888889
"But unemployment is too high, some industries are in trouble, and growth is not what it should be.","Sentiment(polarity=-0.020000000000000004, subjectivity=0.37)",-0.020000000000000004,0.37
"Let me tell you right from the start and right from the heart, I know we're in hard times.","Sentiment(polarity=0.09325396825396824, subjectivity=0.5376984126984127)",0.09325396825396824,0.5376984126984127
But I know something else: This will not stand.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"In this Chamber, in this Chamber we can bring the same courage and sense of common purpose to the economy that we brought to Desert Storm.","Sentiment(polarity=-0.15, subjectivity=0.3125)",-0.15,0.3125
And we can defeat hard times together.,"Sentiment(polarity=-0.2916666666666667, subjectivity=0.5416666666666666)",-0.2916666666666667,0.5416666666666666
I believe you'll help.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"One reason is that you're patriots, and you want the best for your country.","Sentiment(polarity=1.0, subjectivity=0.3)",1.0,0.3
And I believe that in your hearts you want to put partisanship aside and get the job done because it's the right thing to do.,"Sentiment(polarity=0.2857142857142857, subjectivity=0.5357142857142857)",0.2857142857142857,0.5357142857142857
"The power of America rests in a stirring but simple idea, that people will do great things if only you set them free.","Sentiment(polarity=0.30000000000000004, subjectivity=0.7267857142857144)",0.30000000000000004,0.7267857142857144
"Well, we're going to set the economy free.","Sentiment(polarity=0.4, subjectivity=0.8)",0.4,0.8
"For if this age of miracles and wonders has taught us anything, it's that if we can change the world we can change America.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
We must encourage investment.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"We must make it easier for people to invest money and create new products, new industries, and new jobs.","Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.4545454545454545
"We must clear away the obstacles to growth: high taxes, high regulation, redtape, and yes, wasteful Government spending.","Sentiment(polarity=0.0925, subjectivity=0.3658333333333333)",0.0925,0.3658333333333333
"None of this will happen with a snap of the fingers, but it will happen.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
And the test of a plan isn't whether it's called new or dazzling.,"Sentiment(polarity=0.4431818181818182, subjectivity=0.7272727272727273)",0.4431818181818182,0.7272727272727273
The American people aren't impressed by gimmicks; they're smarter on this score than all of us in this room.,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
"The only test of a plan is: Is it sound, and will it work?","Sentiment(polarity=0.2, subjectivity=0.7)",0.2,0.7
We must have a short-term plan to address our immediate needs and heat up the economy.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
And then we need a longer term plan to keep combustion going and to guarantee our place in the world economy.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"There are certain things that a President can do without Congress, and I'm going to do them.","Sentiment(polarity=0.21428571428571427, subjectivity=0.5714285714285714)",0.21428571428571427,0.5714285714285714
"I have, this evening, asked major Cabinet departments and Federal agencies to institute a 90-day moratorium on any new Federal regulations that could hinder growth.","Sentiment(polarity=0.09943181818181818, subjectivity=0.4772727272727273)",0.09943181818181818,0.4772727272727273
"In those 90 days, major departments and agencies will carry out a top-to-bottom review of all regulations, old and new, to stop the ones that will hurt growth and speed up those that will help growth.","Sentiment(polarity=0.09962121212121211, subjectivity=0.38484848484848483)",0.09962121212121212,0.3848484848484848
"Further, for the untold number of hard-working, responsible American workers and business men and women who've been forced to go without needed bank loans, the banking credit crunch must end.","Sentiment(polarity=-0.02500000000000001, subjectivity=0.3125)",-0.02500000000000001,0.3125
"I won't neglect my responsibility for sound regulations that serve the public good, but regulatory overkill must be stopped.","Sentiment(polarity=0.3666666666666667, subjectivity=0.3555555555555556)",0.3666666666666667,0.3555555555555556
And I've instructed our Government regulators to stop it.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
I have directed Cabinet departments and Federal agencies to speed up progrowth expenditures as quickly as possible.,"Sentiment(polarity=0.0, subjectivity=1.0)",0.0,1.0
This should put an extra $10 billion into the economy in the next 6 months.,"Sentiment(polarity=0.0, subjectivity=0.05)",0.0,0.05
And our new transportation bill provides more than $150 billion for construction and maintenance projects that are vital to our growth and well-being.,"Sentiment(polarity=0.24545454545454545, subjectivity=0.4515151515151515)",0.24545454545454545,0.4515151515151515
"And that means jobs building roads, jobs building bridges, and jobs building railways.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"And I have, this evening, directed the Secretary of the Treasury to change the Federal tax withholding tables.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"With this change, millions of Americans from whom the Government withholds more than necessary can now choose to have the Government withhold less from their paychecks.","Sentiment(polarity=0.11111111111111112, subjectivity=0.5222222222222223)",0.11111111111111112,0.5222222222222223
Something tells me a number of taxpayers may take us up on this one.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"This initiative could return about $25 billion back into our economy over the next 12 months, money people can use to help pay for clothing, college, or to get a new car.","Sentiment(polarity=0.04545454545454545, subjectivity=0.15151515151515152)",0.04545454545454545,0.15151515151515152
"Finally, working with the Federal Reserve, we will continue to support monetary policy that keeps both interest rates and inflation down.","Sentiment(polarity=-0.07777777777777779, subjectivity=0.6444444444444445)",-0.07777777777777779,0.6444444444444445
"Now, these are the things I can do.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"And now, Members of Congress, let me tell you what you can do for your country.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
You must pass the other elements of my plan to meet our economic needs.,"Sentiment(polarity=0.037500000000000006, subjectivity=0.2875)",0.037500000000000006,0.2875
Everyone knows that investment spurs recovery.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
I am proposing this evening a change in the alternative minimum tax and the creation of a new 15-percent investment tax allowance.,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.4545454545454545
This will encourage businesses to accelerate investment and bring people back to work.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Real estate has led our economy out of almost all the tough times we've ever had.,"Sentiment(polarity=-0.09444444444444444, subjectivity=0.5666666666666667)",-0.09444444444444444,0.5666666666666667
"Once building starts, carpenters and plumbers work; people buy homes and take out mortgages.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
My plan would modify the passive loss rule for active real estate developers.,"Sentiment(polarity=0.03333333333333334, subjectivity=0.45)",0.03333333333333334,0.45
And it would make it easier for pension plans to purchase real estate.,"Sentiment(polarity=0.2, subjectivity=0.30000000000000004)",0.2,0.30000000000000004
"For those Americans who dream of buying a first home but who can't quite afford it, my plan would allow first-time homebuyers to withdraw savings from IRA's without penalty and provide a $5,000 tax credit for the first purchase of that home.","Sentiment(polarity=0.25, subjectivity=0.3333333333333333)",0.25,0.3333333333333333
"And finally, my immediate plan calls on Congress to give crucial help to people who own a home, to everyone who has a business or a farm or a single investment.","Sentiment(polarity=0.13214285714285715, subjectivity=0.8035714285714286)",0.13214285714285715,0.8035714285714286
"This time, at this hour, I cannot take no for an answer.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
You must cut the capital gains tax on the people of our country.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Never has an issue been more demagogued by its opponents.,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
But the demagogs are wrong.,"Sentiment(polarity=-0.5, subjectivity=0.9)",-0.5,0.9
"They are wrong, and they know it.","Sentiment(polarity=-0.5, subjectivity=0.9)",-0.5,0.9
"Sixty percent of the people who benefit from lower capital gains have incomes under $50,000.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
A cut in the capital gains tax increases jobs and helps just about everyone in our country.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"And so, I'm asking you to cut the capital gains tax to a maximum of 15.4 percent.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"I'll tell you, those of you who say, ""Oh, no, someone who's comfortable may benefit from that,"" you kind of remind me of the old definition of the Puritan who couldn't sleep at night, worrying that somehow, someone somewhere was out having a good time.","Sentiment(polarity=0.45, subjectivity=0.625)",0.45,0.625
"[Laughter] The opponents of this measure and those who have authored various so-called soak-the-rich bills that are floating around this Chamber should be reminded of something: When they aim at the big guy, they usually hit the little guy.","Sentiment(polarity=-0.109375, subjectivity=0.3375)",-0.109375,0.3375
And maybe it's time that stopped.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"This, then, is my short-term plan.","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"Your part, Members of Congress, requires enactment of these commonsense proposals that will have a strong effect on the economy without breaking the budget agreement and without raising tax rates.","Sentiment(polarity=0.4333333333333333, subjectivity=0.7333333333333333)",0.4333333333333333,0.7333333333333333
"While my plan is being passed and kicking in, we've got to care for those in trouble today.","Sentiment(polarity=-0.2, subjectivity=0.2)",-0.2,0.2
I have provided for up to $4.4 billion in my budget to extend Federal unemployment benefits.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
And I ask for congressional action right away.,"Sentiment(polarity=0.19285714285714284, subjectivity=0.31785714285714284)",0.19285714285714284,0.31785714285714284
And I thank the committee.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"[Applause] Well, at last.","Sentiment(polarity=0.0, subjectivity=0.06666666666666667)",0.0,0.06666666666666668
Let's be frank.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
